transaction_id,product_id,customer_id,branch_id,transaction_date,quantity,total_amount,payment_method
3605,46,590,10,2024-03-05,3,33,Debit Card
3613,44,948,6,2024-03-07,3,216,Debit Card
3615,17,200,10,2024-06-20,3,1089,Debit Card
3645,99,457,1,2024-06-03,3,1413,Debit Card
3658,93,671,8,2024-06-18,3,1383,Debit Card
3667,96,949,9,2024-03-28,3,252,Mobile Payment
3677,57,924,5,2024-06-30,3,597,Mobile Payment
3681,64,982,2,2024-02-15,3,1140,Mobile Payment
3683,77,794,10,2024-06-03,3,945,Credit Card
3690,26,229,3,2024-02-28,3,1449,Credit Card
3704,96,492,4,2024-04-01,3,252,Cash
3711,89,995,7,2024-04-20,3,297,Credit Card
3715,2,418,2,2024-06-26,3,1056,Debit Card
3722,55,251,4,2024-06-26,3,549,Cash
3730,1,337,10,2024-04-04,3,555,Mobile Payment
3735,61,302,2,2024-05-25,3,435,Debit Card
3758,88,849,10,2024-06-01,3,552,Cash
3783,14,631,1,2024-02-17,3,981,Debit Card
3784,90,826,1,2024-02-10,3,837,Cash
3794,83,133,2,2024-02-05,3,336,Credit Card
3815,99,725,6,2024-05-12,3,1413,Debit Card
3828,54,185,9,2024-06-23,3,1317,Mobile Payment
3829,73,870,6,2024-02-27,3,1020,Cash
3833,7,735,10,2024-04-01,3,864,Credit Card
3836,59,967,7,2024-01-08,3,720,Cash
3849,6,313,7,2024-03-10,3,750,Cash
3856,67,862,1,2024-04-06,3,1080,Credit Card
3866,46,595,6,2024-02-20,3,33,Debit Card
3874,27,535,8,2024-06-25,3,102,Credit Card
3879,7,377,1,2024-05-01,3,864,Credit Card
3904,6,21,1,2024-06-26,3,750,Cash
3926,62,375,7,2024-01-15,3,408,Mobile Payment
3930,9,999,5,2024-04-07,3,246,Mobile Payment
3932,22,476,10,2024-01-19,3,1407,Credit Card
3941,80,75,10,2024-01-12,3,1311,Mobile Payment
3950,22,911,9,2024-04-10,3,1407,Cash
3954,77,702,2,2024-03-20,3,945,Debit Card
3960,88,688,10,2024-05-06,3,552,Credit Card
3961,86,794,4,2024-06-09,3,501,Mobile Payment
3982,89,975,8,2024-01-29,3,297,Mobile Payment
3983,40,255,6,2024-01-10,3,1065,Debit Card
3990,23,317,9,2024-01-07,3,405,Credit Card
4007,37,186,2,2024-01-12,3,486,Debit Card
4011,53,704,4,2024-05-11,3,1293,Mobile Payment
4020,81,576,10,2024-04-08,3,780,Debit Card
4034,90,788,3,2024-04-21,3,837,Credit Card
4043,4,355,5,2024-06-16,3,1263,Mobile Payment
4046,13,427,9,2024-03-12,3,186,Cash
4049,54,127,4,2024-05-06,3,1317,Mobile Payment
4068,26,769,2,2024-01-11,3,1449,Mobile Payment
4083,1,456,1,2024-04-19,3,555,Mobile Payment
4086,66,865,8,2024-02-09,3,939,Debit Card
4093,52,575,9,2024-03-14,3,918,Debit Card
4098,66,314,8,2024-06-29,3,939,Mobile Payment
4104,77,907,7,2024-06-04,3,945,Mobile Payment
4113,85,566,7,2024-04-21,3,72,Cash
4119,75,679,6,2024-06-14,3,1044,Mobile Payment
4129,80,94,10,2024-05-15,3,1311,Cash
4135,35,17,6,2024-06-13,3,1320,Debit Card
4139,82,741,6,2024-02-17,3,426,Credit Card
4142,56,885,10,2024-06-01,3,1362,Debit Card
4156,11,791,4,2024-02-12,3,45,Credit Card
4239,31,933,1,2024-02-29,3,1338,Debit Card
4276,46,2,1,2024-01-06,3,33,Credit Card
4282,100,528,1,2024-01-10,3,639,Mobile Payment
4283,61,922,3,2024-02-15,3,435,Cash
4303,7,850,4,2024-03-02,3,864,Debit Card
4305,83,422,3,2024-05-24,3,336,Cash
4328,31,781,4,2024-05-08,3,1338,Cash
4331,53,367,4,2024-05-30,3,1293,Credit Card
4334,82,944,10,2024-04-17,3,426,Mobile Payment
4354,48,859,6,2024-04-18,3,1485,Mobile Payment
4361,76,305,5,2024-01-01,3,690,Cash
4365,12,91,8,2024-02-26,3,1290,Mobile Payment
4367,19,682,1,2024-06-28,3,75,Credit Card
4389,26,911,8,2024-05-12,3,1449,Mobile Payment
4400,45,135,1,2024-03-24,3,453,Cash
4416,67,373,9,2024-01-07,3,1080,Cash
4431,16,438,1,2024-05-20,3,1305,Mobile Payment
4439,58,789,4,2024-01-15,3,243,Credit Card
4446,29,938,1,2024-02-13,3,852,Credit Card
4493,80,774,9,2024-06-26,3,1311,Credit Card
4506,70,156,1,2024-03-26,3,150,Cash
4522,63,839,7,2024-02-16,3,1236,Cash
4534,17,679,9,2024-02-01,3,1089,Cash
4579,34,9,8,2024-04-26,3,1104,Credit Card
4581,47,317,3,2024-04-27,3,582,Mobile Payment
4596,100,972,5,2024-05-25,3,639,Mobile Payment
4602,50,529,1,2024-04-02,3,822,Debit Card
4606,51,865,10,2024-04-04,3,627,Mobile Payment
4619,92,795,9,2024-06-30,3,1083,Credit Card
4622,7,646,7,2024-01-04,3,864,Mobile Payment
4627,54,913,10,2024-05-18,3,1317,Debit Card
4635,86,557,2,2024-01-27,3,501,Mobile Payment
4636,63,941,6,2024-06-14,3,1236,Debit Card
4639,93,527,2,2024-01-14,3,1383,Credit Card
4661,79,190,2,2024-02-29,3,1014,Cash
4672,45,840,1,2024-05-09,3,453,Credit Card
4686,64,380,2,2024-04-17,3,1140,Cash
4714,61,175,10,2024-02-08,3,435,Credit Card
4718,30,267,7,2024-01-06,3,822,Mobile Payment
4719,20,538,10,2024-05-10,3,1140,Credit Card
4750,32,245,8,2024-02-20,3,141,Mobile Payment
4756,21,289,7,2024-06-21,3,138,Cash
4772,62,738,6,2024-05-24,3,408,Mobile Payment
4776,87,862,9,2024-05-26,3,333,Mobile Payment
4777,14,793,6,2024-01-28,3,981,Mobile Payment
4779,23,183,9,2024-01-15,3,405,Credit Card
4791,97,704,3,2024-04-04,3,675,Credit Card
4817,21,975,1,2024-06-01,3,138,Cash
4829,39,185,3,2024-04-11,3,1029,Mobile Payment
4838,97,563,9,2024-03-20,3,675,Cash
4842,63,108,1,2024-03-08,3,1236,Cash
4848,54,34,1,2024-05-15,3,1317,Cash
4857,45,72,4,2024-03-30,3,453,Debit Card
4864,19,730,6,2024-03-24,3,75,Cash
4871,20,127,3,2024-05-31,3,1140,Credit Card
4876,1,75,4,2024-02-25,3,555,Credit Card
4878,96,219,1,2024-01-21,3,252,Mobile Payment
4879,52,177,2,2024-06-07,3,918,Credit Card
4880,55,477,2,2024-05-31,3,549,Mobile Payment
4894,57,980,6,2024-01-05,3,597,Credit Card
4895,26,692,6,2024-03-09,3,1449,Cash
4910,15,124,4,2024-02-06,3,801,Cash
4924,77,225,6,2024-01-19,3,945,Mobile Payment
4932,8,147,6,2024-06-11,3,96,Credit Card
4933,39,127,6,2024-06-16,3,1029,Debit Card
4938,65,147,2,2024-05-04,3,297,Debit Card
4973,66,924,9,2024-02-18,3,939,Credit Card
4980,84,941,5,2024-05-19,3,1362,Mobile Payment
4990,91,618,2,2024-06-10,3,657,Credit Card
5001,82,815,10,2024-03-09,3,426,Debit Card
5019,9,820,4,2024-01-25,3,246,Cash
5040,53,370,5,2024-04-06,3,1293,Cash
5042,83,920,2,2024-05-11,3,336,Debit Card
5044,90,998,8,2024-03-24,3,837,Cash
5069,83,877,1,2024-03-01,3,336,Cash
5076,93,718,6,2024-02-26,3,1383,Mobile Payment
5078,67,836,5,2024-02-24,3,1080,Debit Card
5083,78,411,4,2024-01-18,3,516,Mobile Payment
5092,57,300,8,2024-05-02,3,597,Credit Card
5111,94,941,6,2024-06-15,3,468,Debit Card
5135,22,762,2,2024-02-24,3,1407,Credit Card
5140,49,300,10,2024-04-14,3,735,Mobile Payment
5146,5,593,7,2024-04-28,3,1005,Debit Card
5149,96,894,3,2024-02-23,3,252,Cash
5165,29,522,6,2024-06-26,3,852,Debit Card
5171,55,875,7,2024-01-25,3,549,Cash
5185,1,885,2,2024-03-03,3,555,Mobile Payment
5191,12,85,6,2024-06-30,3,1290,Mobile Payment
5202,72,21,6,2024-06-08,3,384,Credit Card
5207,51,101,3,2024-06-22,3,627,Credit Card
5213,79,606,2,2024-05-04,3,1014,Cash
5221,67,443,6,2024-01-15,3,1080,Credit Card
5231,8,839,3,2024-01-22,3,96,Debit Card
5238,2,719,6,2024-03-06,3,1056,Cash
5247,46,686,9,2024-04-12,3,33,Credit Card
5255,78,346,8,2024-01-02,3,516,Debit Card
5283,35,755,7,2024-05-30,3,1320,Debit Card
5285,100,965,9,2024-03-07,3,639,Cash
5287,100,515,2,2024-02-12,3,639,Credit Card
5292,58,463,6,2024-05-09,3,243,Credit Card
5300,56,57,1,2024-02-25,3,1362,Mobile Payment
5307,70,547,10,2024-02-25,3,150,Mobile Payment
5311,90,882,7,2024-02-08,3,837,Cash
5317,97,555,5,2024-01-10,3,675,Mobile Payment
5334,96,216,4,2024-05-05,3,252,Mobile Payment
5338,34,627,5,2024-02-26,3,1104,Debit Card
5375,17,310,10,2024-06-12,3,1089,Debit Card
5378,87,445,3,2024-05-18,3,333,Credit Card
5392,95,472,8,2024-05-31,3,1065,Debit Card
5408,67,368,6,2024-01-22,3,1080,Credit Card
5436,94,615,3,2024-04-03,3,468,Debit Card
5470,41,81,8,2024-01-28,3,393,Mobile Payment
5486,92,374,7,2024-05-24,3,1083,Cash
5499,22,616,3,2024-04-06,3,1407,Cash
5521,52,487,1,2024-06-01,3,918,Mobile Payment
5526,96,909,8,2024-02-04,3,252,Credit Card
5536,100,925,10,2024-06-04,3,639,Debit Card
5538,56,875,2,2024-02-07,3,1362,Credit Card
5543,15,808,9,2024-05-13,3,801,Credit Card
5551,86,995,2,2024-01-13,3,501,Debit Card
5564,95,52,5,2024-02-29,3,1065,Mobile Payment
5583,100,158,9,2024-01-09,3,639,Debit Card
5591,92,246,3,2024-03-14,3,1083,Debit Card
5592,65,249,4,2024-04-15,3,297,Cash
5609,79,55,7,2024-01-01,3,1014,Cash
5612,14,586,6,2024-04-07,3,981,Debit Card
5618,19,624,5,2024-02-02,3,75,Debit Card
5644,83,802,10,2024-04-04,3,336,Cash
5649,23,809,3,2024-02-29,3,405,Cash
5653,47,897,7,2024-04-12,3,582,Mobile Payment
5666,33,670,7,2024-04-17,3,42,Credit Card
5672,90,617,4,2024-04-06,3,837,Debit Card
5677,4,223,1,2024-03-26,3,1263,Cash
5690,40,680,9,2024-06-15,3,1065,Credit Card
5691,45,168,5,2024-05-06,3,453,Credit Card
5705,48,874,10,2024-02-05,3,1485,Debit Card
5709,62,227,10,2024-02-22,3,408,Credit Card
5714,30,825,2,2024-04-22,3,822,Cash
5739,12,203,2,2024-01-01,3,1290,Mobile Payment
5749,25,767,5,2024-01-20,3,1218,Credit Card
5785,4,164,4,2024-02-07,3,1263,Mobile Payment
5792,56,633,1,2024-03-23,3,1362,Credit Card
5798,63,13,6,2024-03-14,3,1236,Debit Card
5808,67,480,2,2024-03-10,3,1080,Mobile Payment
5814,51,455,1,2024-05-22,3,627,Credit Card
5827,18,307,3,2024-04-09,3,1464,Debit Card
5829,86,159,7,2024-06-08,3,501,Credit Card
5844,1,156,3,2024-02-22,3,555,Debit Card
5851,12,362,2,2024-02-06,3,1290,Mobile Payment
5852,85,50,4,2024-02-13,3,72,Mobile Payment
5856,87,201,10,2024-04-29,3,333,Credit Card
5871,24,400,3,2024-05-24,3,108,Debit Card
5879,35,219,5,2024-03-18,3,1320,Mobile Payment
5880,77,311,1,2024-01-15,3,945,Debit Card
5887,57,788,4,2024-01-28,3,597,Debit Card
5893,89,641,9,2024-06-13,3,297,Mobile Payment
5894,59,233,8,2024-03-14,3,720,Cash
5929,24,381,5,2024-06-19,3,108,Debit Card
5930,12,412,8,2024-02-01,3,1290,Cash
5931,56,557,8,2024-04-24,3,1362,Cash
5932,22,749,6,2024-01-26,3,1407,Credit Card
5936,85,314,8,2024-04-01,3,72,Debit Card
5940,5,222,5,2024-01-21,3,1005,Cash
5968,18,256,1,2024-02-28,3,1464,Cash
5973,6,210,7,2024-04-30,3,750,Debit Card
5976,41,359,1,2024-01-08,3,393,Mobile Payment
5982,35,448,9,2024-04-21,3,1320,Cash
5999,30,86,10,2024-06-22,3,822,Debit Card
6007,1,403,8,2024-05-16,3,555,Cash
6011,79,681,7,2024-04-20,3,1014,Debit Card
6036,65,490,1,2024-05-27,3,297,Debit Card
6039,48,45,6,2024-06-20,3,1485,Cash
6047,6,726,5,2024-04-19,3,750,Credit Card
6065,59,485,10,2024-04-30,3,720,Credit Card
6071,100,829,6,2024-06-28,3,639,Debit Card
6098,67,713,10,2024-06-01,3,1080,Mobile Payment
6100,16,755,5,2024-03-30,3,1305,Credit Card
6108,88,335,6,2024-03-27,3,552,Debit Card
6110,65,324,7,2024-03-14,3,297,Debit Card
6118,88,450,9,2024-06-14,3,552,Credit Card
6121,72,889,2,2024-04-19,3,384,Mobile Payment
6122,71,74,5,2024-04-22,3,30,Credit Card
6127,68,277,9,2024-06-25,3,387,Mobile Payment
6170,12,596,3,2024-01-17,3,1290,Mobile Payment
6174,12,474,8,2024-04-10,3,1290,Credit Card
6178,52,683,10,2024-02-27,3,918,Cash
6204,79,771,4,2024-03-29,3,1014,Mobile Payment
6208,19,141,1,2024-02-08,3,75,Debit Card
6238,85,218,10,2024-02-15,3,72,Debit Card
6243,79,338,7,2024-04-07,3,1014,Credit Card
6257,100,242,3,2024-02-12,3,639,Debit Card
6261,90,611,8,2024-04-18,3,837,Debit Card
6268,40,367,9,2024-05-17,3,1065,Mobile Payment
6272,60,23,3,2024-06-16,3,417,Credit Card
6280,75,421,10,2024-05-03,3,1044,Debit Card
6282,93,678,9,2024-03-07,3,1383,Debit Card
6303,45,184,3,2024-06-22,3,453,Mobile Payment
6307,93,633,3,2024-01-21,3,1383,Mobile Payment
6310,59,121,3,2024-02-08,3,720,Mobile Payment
6321,32,439,9,2024-03-22,3,141,Mobile Payment
6322,15,131,7,2024-06-11,3,801,Debit Card
6329,46,597,5,2024-01-12,3,33,Credit Card
6331,56,710,2,2024-05-30,3,1362,Mobile Payment
6337,52,224,7,2024-01-03,3,918,Credit Card
6348,29,37,10,2024-02-26,3,852,Debit Card
6361,31,285,1,2024-01-18,3,1338,Credit Card
6372,81,5,7,2024-01-19,3,780,Cash
6381,60,661,9,2024-01-16,3,417,Credit Card
6387,44,807,3,2024-03-13,3,216,Mobile Payment
6392,7,645,9,2024-05-12,3,864,Debit Card
6395,44,763,1,2024-02-27,3,216,Debit Card
6422,7,783,7,2024-05-08,3,864,Cash
6427,49,808,2,2024-04-17,3,735,Mobile Payment
6433,9,596,1,2024-04-01,3,246,Debit Card
6450,76,188,3,2024-03-16,3,690,Credit Card
6465,73,532,9,2024-05-22,3,1020,Credit Card
6468,98,802,5,2024-05-15,3,684,Mobile Payment
6472,31,456,3,2024-06-17,3,1338,Mobile Payment
6490,46,911,10,2024-02-19,3,33,Debit Card
6492,41,142,1,2024-06-24,3,393,Debit Card
6500,30,228,7,2024-02-20,3,822,Debit Card
6505,43,296,4,2024-05-30,3,996,Credit Card
6507,54,503,2,2024-02-07,3,1317,Credit Card
6511,91,631,8,2024-02-25,3,657,Mobile Payment
6532,41,457,3,2024-06-03,3,393,Cash
6537,9,961,4,2024-03-24,3,246,Credit Card
6542,29,18,5,2024-05-10,3,852,Credit Card
6595,39,101,8,2024-01-09,3,1029,Debit Card
6599,82,966,1,2024-06-27,3,426,Debit Card
6605,14,259,7,2024-04-14,3,981,Credit Card
6616,47,450,1,2024-06-22,3,582,Mobile Payment
6644,48,69,5,2024-01-20,3,1485,Credit Card
6657,73,438,5,2024-01-03,3,1020,Debit Card
6662,36,834,7,2024-06-20,3,396,Mobile Payment
6675,83,504,4,2024-03-04,3,336,Debit Card
6703,88,181,1,2024-06-29,3,552,Debit Card
6713,51,337,7,2024-01-30,3,627,Cash
6714,22,15,2,2024-03-12,3,1407,Cash
6728,14,507,10,2024-06-27,3,981,Credit Card
6729,21,918,6,2024-06-10,3,138,Debit Card
6731,6,199,4,2024-02-25,3,750,Mobile Payment
6737,92,214,9,2024-02-21,3,1083,Cash
6749,18,91,10,2024-02-24,3,1464,Mobile Payment
6754,76,553,1,2024-03-23,3,690,Mobile Payment
6760,76,138,8,2024-04-08,3,690,Mobile Payment
6762,61,793,6,2024-04-10,3,435,Cash
6765,32,104,4,2024-01-12,3,141,Debit Card
6787,31,34,7,2024-05-02,3,1338,Cash
6793,96,428,8,2024-04-15,3,252,Debit Card
6794,86,133,4,2024-05-15,3,501,Mobile Payment
6797,60,607,2,2024-02-23,3,417,Mobile Payment
6800,81,541,6,2024-04-10,3,780,Mobile Payment
6803,56,322,5,2024-02-16,3,1362,Mobile Payment
6804,94,735,5,2024-01-06,3,468,Credit Card
6818,70,580,9,2024-01-29,3,150,Mobile Payment
6819,6,296,9,2024-06-03,3,750,Mobile Payment
6833,67,28,7,2024-04-28,3,1080,Credit Card
6834,68,208,7,2024-05-16,3,387,Credit Card
6840,71,989,2,2024-03-25,3,30,Cash
6850,96,484,9,2024-03-13,3,252,Mobile Payment
6852,74,878,2,2024-03-29,3,1122,Debit Card
6856,59,2,9,2024-01-28,3,720,Mobile Payment
6859,86,478,4,2024-03-21,3,501,Mobile Payment
6884,99,521,4,2024-05-04,3,1413,Debit Card
6894,40,924,1,2024-05-17,3,1065,Credit Card
6912,98,131,4,2024-05-29,3,684,Debit Card
6921,55,678,3,2024-06-10,3,549,Mobile Payment
6928,81,442,3,2024-02-04,3,780,Cash
6929,28,707,10,2024-06-12,3,489,Mobile Payment
6937,30,79,2,2024-02-25,3,822,Mobile Payment
6945,21,267,10,2024-05-09,3,138,Credit Card
6946,91,895,3,2024-01-17,3,657,Mobile Payment
6961,84,800,8,2024-02-10,3,1362,Credit Card
6971,50,69,4,2024-06-08,3,822,Debit Card
6987,73,571,4,2024-05-19,3,1020,Credit Card
6994,18,225,8,2024-05-23,3,1464,Debit Card
6996,95,352,1,2024-04-19,3,1065,Credit Card
6999,32,192,7,2024-04-17,3,141,Credit Card
7038,77,149,7,2024-05-06,3,945,Debit Card
7039,61,333,5,2024-06-05,3,435,Credit Card
7040,53,852,1,2024-06-19,3,1293,Mobile Payment
7044,71,242,6,2024-04-05,3,30,Credit Card
7049,38,214,7,2024-01-02,3,1107,Credit Card
7051,34,915,3,2024-04-03,3,1104,Debit Card
7069,65,527,3,2024-06-01,3,297,Cash
7081,8,117,5,2024-01-27,3,96,Credit Card
7093,26,715,4,2024-04-07,3,1449,Mobile Payment
7112,13,763,5,2024-06-13,3,186,Cash
7125,93,889,2,2024-03-11,3,1383,Debit Card
7161,73,733,3,2024-04-13,3,1020,Credit Card
7188,38,391,9,2024-04-22,3,1107,Cash
7199,99,145,3,2024-06-16,3,1413,Credit Card
7202,42,408,8,2024-04-05,3,447,Mobile Payment
7203,12,340,5,2024-03-02,3,1290,Cash
7213,89,153,8,2024-06-27,3,297,Credit Card
7221,100,429,7,2024-04-21,3,639,Credit Card
7223,27,161,2,2024-03-14,3,102,Debit Card
7257,4,740,1,2024-04-25,3,1263,Cash
7262,6,889,2,2024-06-16,3,750,Mobile Payment
7272,66,902,6,2024-05-17,3,939,Debit Card
7286,73,502,2,2024-03-09,3,1020,Debit Card
7299,79,598,5,2024-05-19,3,1014,Cash
7306,56,349,1,2024-01-28,3,1362,Mobile Payment
7308,100,555,8,2024-02-07,3,639,Cash
7309,62,616,9,2024-02-23,3,408,Mobile Payment
7322,20,931,6,2024-03-27,3,1140,Credit Card
7325,29,3,8,2024-04-03,3,852,Mobile Payment
7347,38,64,6,2024-04-17,3,1107,Debit Card
7354,69,315,2,2024-04-11,3,1233,Mobile Payment
7393,94,691,3,2024-04-03,3,468,Cash
7419,3,786,1,2024-05-08,3,1041,Mobile Payment
7437,43,892,9,2024-05-04,3,996,Mobile Payment
7440,12,674,1,2024-02-28,3,1290,Cash
7454,48,747,5,2024-01-21,3,1485,Credit Card
7468,90,91,8,2024-03-04,3,837,Credit Card
7491,18,386,2,2024-03-07,3,1464,Mobile Payment
7497,46,19,2,2024-05-22,3,33,Debit Card
7500,42,396,3,2024-05-09,3,447,Credit Card
7517,87,51,9,2024-06-01,3,333,Debit Card
7526,11,556,6,2024-03-21,3,45,Mobile Payment
7557,96,34,5,2024-06-13,3,252,Debit Card
7565,66,383,8,2024-03-12,3,939,Credit Card
7575,17,142,9,2024-04-09,3,1089,Mobile Payment
7582,14,273,6,2024-04-10,3,981,Credit Card
7592,93,464,1,2024-03-11,3,1383,Cash
7598,88,175,5,2024-02-14,3,552,Cash
7606,15,404,1,2024-06-14,3,801,Credit Card
7610,67,604,7,2024-03-19,3,1080,Credit Card
7642,84,172,1,2024-01-03,3,1362,Debit Card
7652,55,913,8,2024-03-15,3,549,Cash
7659,97,672,10,2024-06-11,3,675,Cash
7662,54,973,5,2024-02-19,3,1317,Debit Card
7668,47,562,6,2024-01-20,3,582,Mobile Payment
7678,79,849,10,2024-03-08,3,1014,Cash
7679,33,960,9,2024-05-13,3,42,Cash
7698,67,845,10,2024-02-10,3,1080,Mobile Payment
7704,66,553,2,2024-01-23,3,939,Debit Card
7729,28,531,6,2024-02-21,3,489,Cash
7763,14,810,4,2024-03-09,3,981,Mobile Payment
7765,26,841,3,2024-01-23,3,1449,Credit Card
7770,57,311,3,2024-06-27,3,597,Cash
7789,11,400,8,2024-04-09,3,45,Cash
7794,18,850,5,2024-02-18,3,1464,Credit Card
7795,68,494,9,2024-03-01,3,387,Credit Card
7796,57,517,8,2024-01-15,3,597,Debit Card
7799,68,392,1,2024-06-02,3,387,Credit Card
7813,41,853,5,2024-03-25,3,393,Debit Card
7814,13,473,2,2024-05-27,3,186,Mobile Payment
7819,22,916,10,2024-06-10,3,1407,Mobile Payment
7823,66,432,4,2024-02-07,3,939,Cash
7831,50,754,1,2024-06-08,3,822,Debit Card
7834,41,43,1,2024-01-26,3,393,Credit Card
7845,56,433,6,2024-04-24,3,1362,Cash
7919,45,539,6,2024-04-30,3,453,Credit Card
7921,14,80,1,2024-05-15,3,981,Debit Card
7925,74,653,9,2024-06-25,3,1122,Credit Card
7931,63,831,4,2024-03-18,3,1236,Debit Card
7954,65,358,6,2024-03-30,3,297,Cash
7962,73,244,9,2024-01-09,3,1020,Debit Card
7964,9,303,2,2024-05-07,3,246,Debit Card
7974,50,945,9,2024-03-27,3,822,Debit Card
7999,1,602,1,2024-05-05,3,555,Debit Card
8009,74,860,5,2024-01-16,3,1122,Credit Card
8013,35,975,5,2024-06-17,3,1320,Debit Card
8019,57,29,5,2024-02-17,3,597,Debit Card
8020,31,707,10,2024-05-26,3,1338,Cash
8026,93,652,2,2024-03-25,3,1383,Cash
8030,13,876,4,2024-02-13,3,186,Debit Card
8043,91,395,2,2024-02-27,3,657,Credit Card
8049,66,910,8,2024-04-22,3,939,Cash
8070,23,692,3,2024-04-28,3,405,Cash
8074,57,703,5,2024-06-12,3,597,Cash
8083,98,250,6,2024-02-13,3,684,Mobile Payment
8086,81,140,5,2024-02-19,3,780,Credit Card
8087,1,271,3,2024-02-21,3,555,Debit Card
8115,81,763,6,2024-04-01,3,780,Credit Card
8118,9,530,4,2024-03-02,3,246,Mobile Payment
8119,18,135,3,2024-05-08,3,1464,Mobile Payment
8120,38,931,5,2024-05-25,3,1107,Debit Card
8130,37,44,9,2024-05-16,3,486,Credit Card
8138,19,271,5,2024-02-12,3,75,Debit Card
8148,24,618,6,2024-06-25,3,108,Debit Card
8179,18,249,6,2024-05-11,3,1464,Cash
8183,8,663,6,2024-06-18,3,96,Mobile Payment
8187,96,87,6,2024-05-13,3,252,Cash
8200,3,260,1,2024-03-22,3,1041,Credit Card
8206,7,903,8,2024-02-08,3,864,Cash
8212,67,323,7,2024-02-07,3,1080,Mobile Payment
8218,16,573,7,2024-04-26,3,1305,Cash
8226,56,5,9,2024-03-22,3,1362,Credit Card
8250,100,726,7,2024-01-22,3,639,Cash
8259,60,234,4,2024-06-23,3,417,Debit Card
8261,20,858,3,2024-05-14,3,1140,Credit Card
8273,6,366,3,2024-04-14,3,750,Cash
8276,46,236,6,2024-03-15,3,33,Mobile Payment
8319,1,798,2,2024-05-22,3,555,Credit Card
8329,83,219,6,2024-04-25,3,336,Credit Card
8333,59,952,3,2024-03-07,3,720,Debit Card
8335,67,170,4,2024-06-29,3,1080,Credit Card
8336,13,240,9,2024-02-09,3,186,Debit Card
8352,56,3,3,2024-03-26,3,1362,Cash
8372,62,845,7,2024-06-04,3,408,Debit Card
8378,84,587,10,2024-05-28,3,1362,Mobile Payment
8397,42,388,6,2024-02-24,3,447,Cash
8416,76,67,9,2024-05-03,3,690,Cash
8422,45,135,4,2024-03-12,3,453,Credit Card
8426,51,843,3,2024-06-12,3,627,Debit Card
8430,57,545,5,2024-03-14,3,597,Debit Card
8447,15,660,5,2024-01-05,3,801,Mobile Payment
8453,21,829,3,2024-05-05,3,138,Cash
8486,80,781,7,2024-01-26,3,1311,Debit Card
8510,14,659,1,2024-05-15,3,981,Mobile Payment
8523,30,120,4,2024-03-08,3,822,Cash
8542,15,840,6,2024-06-03,3,801,Debit Card
8556,43,149,10,2024-03-20,3,996,Credit Card
8581,63,587,1,2024-04-25,3,1236,Cash
8611,59,603,6,2024-05-31,3,720,Cash
8613,17,814,3,2024-04-26,3,1089,Mobile Payment
8616,10,702,5,2024-02-22,3,375,Debit Card
8641,83,883,8,2024-04-02,3,336,Mobile Payment
8668,49,494,3,2024-06-24,3,735,Mobile Payment
8675,42,605,2,2024-05-29,3,447,Mobile Payment
8677,53,780,3,2024-02-15,3,1293,Cash
8687,8,901,1,2024-02-13,3,96,Cash
8694,17,544,9,2024-06-29,3,1089,Mobile Payment
8696,73,484,9,2024-04-22,3,1020,Debit Card
8698,5,877,6,2024-05-27,3,1005,Mobile Payment
8700,82,647,8,2024-03-29,3,426,Debit Card
8702,95,371,7,2024-03-20,3,1065,Debit Card
8704,9,600,4,2024-01-31,3,246,Mobile Payment
8706,5,467,3,2024-06-15,3,1005,Cash
8711,95,328,10,2024-03-27,3,1065,Mobile Payment
8715,85,375,9,2024-06-10,3,72,Debit Card
8718,97,10,4,2024-05-18,3,675,Credit Card
8724,46,105,8,2024-04-20,3,33,Cash
8726,99,596,10,2024-03-06,3,1413,Credit Card
8774,85,106,7,2024-02-03,3,72,Cash
8788,53,83,10,2024-06-18,3,1293,Cash
8792,84,101,4,2024-01-10,3,1362,Mobile Payment
8814,3,37,5,2024-03-27,3,1041,Credit Card
8857,32,370,5,2024-03-29,3,141,Credit Card
8861,12,642,10,2024-02-16,3,1290,Mobile Payment
8876,53,586,10,2024-06-07,3,1293,Mobile Payment
8878,20,886,10,2024-01-03,3,1140,Cash
8894,2,523,4,2024-05-13,3,1056,Debit Card
8904,97,861,3,2024-04-02,3,675,Cash
8908,2,549,10,2024-06-19,3,1056,Mobile Payment
8911,65,911,3,2024-02-03,3,297,Debit Card
8924,80,782,2,2024-06-11,3,1311,Mobile Payment
8935,32,852,3,2024-06-17,3,141,Credit Card
8958,93,857,6,2024-02-21,3,1383,Credit Card
8964,67,510,4,2024-01-09,3,1080,Credit Card
8980,76,541,2,2024-06-27,3,690,Mobile Payment
8982,79,93,9,2024-02-15,3,1014,Debit Card
8987,46,460,10,2024-01-30,3,33,Credit Card
8999,44,20,3,2024-06-15,3,216,Credit Card
9014,68,195,7,2024-01-17,3,387,Cash
9042,12,680,7,2024-06-04,3,1290,Mobile Payment
9047,6,790,7,2024-05-10,3,750,Credit Card
9074,53,898,4,2024-04-22,3,1293,Cash
9085,13,115,8,2024-02-01,3,186,Debit Card
9106,98,552,7,2024-04-24,3,684,Credit Card
9112,81,496,3,2024-05-14,3,780,Mobile Payment
9113,5,282,4,2024-04-12,3,1005,Cash
9128,72,939,8,2024-04-03,3,384,Cash
9148,17,480,1,2024-03-09,3,1089,Cash
